"title","star","url","cover","info","oneSentenceComment"
"荒蛮故事 / Relatos salvajes","8.8","https://movie.douban.com/subject/24750126/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2192834364.jpg","导演: 达米安·斯兹弗隆 Damián Szifron   主演: 达里奥·葛兰帝内提 Darío...\n                            2014 / 阿根廷 西班牙 / 剧情 喜剧 犯罪","始于荒诞，止于更荒诞。"
"纵横四海 / 緃横四海","8.7","https://movie.douban.com/subject/1295409/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2272146906.jpg","导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 张国荣 Leslie Cheung...\n                            1991 / 香港 / 剧情 喜剧 动作 犯罪","香港浪漫主义警匪动作片的巅峰之作。"
"教父3 / The Godfather: Part III","8.8","https://movie.douban.com/subject/1294240/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2169664351.jpg","导演: 弗朗西斯·福特·科波拉 Francis Ford Coppola   主演: 阿尔·帕西诺 A...\n                            1990 / 美国 / 剧情 犯罪","任何信念的力量，都无法改变命运。"
"达拉斯买家俱乐部 / Dallas Buyers Club","8.7","https://movie.douban.com/subject/1793929/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166160837.jpg","导演: 让-马克·瓦雷 Jean-Marc Vallée   主演: 马修·麦康纳 Matthew McCon...\n                            2013 / 美国 / 剧情 传记 同性","Jared Leto的腿比女人还美！"
"卢旺达饭店 / Hotel Rwanda","8.9","https://movie.douban.com/subject/1291822/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2159368352.jpg","导演: 特瑞·乔治 Terry George   主演: 唐·钱德尔 Don Cheadle / 苏菲·奥...\n                            2004 / 英国 南非 意大利 美国 / 剧情 历史 战争","当这个世界闭上双眼，他却敞开了怀抱。"
"玩具总动员3 / Toy Story 3","8.8","https://movie.douban.com/subject/1858711/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg","导演: 李·昂克里奇 Lee Unkrich   主演: 汤姆·汉克斯 Tom Hanks / 蒂姆·艾...\n                            2010 / 美国 / 喜剧 动画 奇幻 冒险","跨度十五年的欢乐与泪水。"
"花样年华 / 花樣年華","8.6","https://movie.douban.com/subject/1291557/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910828286.jpg","导演: 王家卫 Kar Wai Wong   主演: 梁朝伟 Tony Leung Chiu Wai / 张曼玉 Ma...\n                            2000 / 香港 / 剧情 爱情","偷情本没有这样美。"
"完美的世界 / A Perfect World","9.0","https://movie.douban.com/subject/1300992/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2190556408.jpg","导演: 克林特·伊斯特伍德 Clint Eastwood   主演: 凯文·科斯特纳 Kevin Cos...\n                            1993 / 美国 / 剧情 犯罪","坏人的好总是比好人的好来得更感人。"
"海边的曼彻斯特 / Manchester by the Sea","8.6","https://movie.douban.com/subject/25980443/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2496940327.jpg","导演: 肯尼斯·罗纳根 Kenneth Lonergan   主演: 卡西·阿弗莱克 Casey Affle...\n                            2016 / 美国 / 剧情 家庭","我们都有权利不与自己的过去和解。"
"海洋 / Océans","9.0","https://movie.douban.com/subject/3443389/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p497010372.jpg","导演: 雅克·贝汉 Jacques Perrin / 雅克·克鲁奥德 Jacques Cluzaud   主演:...\n                            2009 / 法国 瑞士 西班牙 美国 阿联酋 / 纪录片","大海啊，不全是水。"
"虎口脱险 / La grande vadrouille","8.9","https://movie.douban.com/subject/1296909/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2399597512.jpg","导演: 杰拉尔·乌里 Gérard Oury   主演: 路易·德·菲耐斯 Louis de Funès...\n                            1966 / 法国 英国 / 喜剧 战争","永远看不腻的喜剧。"
"恋恋笔记本 / The Notebook","8.5","https://movie.douban.com/subject/1309163/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p483604864.jpg","导演: 尼克·卡索维茨 Nick Cassavetes   主演: 瑞恩·高斯林 Ryan Gosling /...\n                            2004 / 美国 / 剧情 爱情","爱情没有那么多借口，如果不能圆满，只能说明爱的不够。"
"你看起来好像很好吃 / おまえうまそうだな","8.8","https://movie.douban.com/subject/4848115/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p709670262.jpg","导演: 藤森雅也 Masaya Fujimori   主演: 山口胜平 Kappei Yamaguchi / 爱河...\n                            2010 / 日本 / 剧情 动画 儿童","感情不分食草或者食肉。"
"二十二","8.7","https://movie.douban.com/subject/26430107/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2457609817.jpg","导演: 郭柯 Ke Guo   主演: \n                            2015 / 中国大陆 / 纪录片","有一些东西不应该被遗忘。"
"被解救的姜戈 / Django Unchained","8.6","https://movie.douban.com/subject/6307447/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1959232369.jpg","导演: 昆汀·塔伦蒂诺 Quentin Tarantino   主演: 杰米·福克斯 Jamie Foxx /...\n                            2012 / 美国 / 剧情 动作 西部 冒险","热血沸腾，那个低俗、性感的无耻混蛋又来了。"
"头脑特工队 / Inside Out","8.7","https://movie.douban.com/subject/10533913/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2266293606.jpg","导演: 彼特·道格特 Pete Docter / 罗纳尔多·德尔·卡门 Ronaldo Del Carmen  &nb...\n                            2015 / 美国 / 喜剧 动画 冒险","愿我们都不用长大，每一座城堡都能永远存在。"
"燃情岁月 / Legends of the Fall","8.7","https://movie.douban.com/subject/1295865/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1023654037.jpg","导演: 爱德华·兹威克 Edward Zwick   主演: 布拉德·皮特 Brad Pitt / 安东...\n                            1994 / 美国 / 剧情 爱情 战争 西部","传奇，不是每个人都可以拥有。"
"冰川时代 / Ice Age","8.5","https://movie.douban.com/subject/1291578/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910895719.jpg","导演: 卡洛斯·沙尔丹哈 Carlos Saldanha / 克里斯·韦奇 Chris Wedge   主演...\n                            2002 / 美国 / 喜剧 动画 冒险","松鼠才是角儿。"
"无敌破坏王 / Wreck-It Ralph","8.7","https://movie.douban.com/subject/6534248/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1735642656.jpg","导演: 瑞奇·莫尔 Rich Moore   主演: 约翰·C·赖利 John C. Reilly / 萨拉...\n                            2012 / 美国 / 喜剧 动画 奇幻 冒险","迪士尼和皮克斯拿错剧本的产物。"
"你的名字。 / 君の名は。","8.4","https://movie.douban.com/subject/26683290/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2395733377.jpg","导演: 新海诚 Makoto Shinkai   主演: 神木隆之介 Ryûnosuke Kamiki / 上...\n                            2016 / 日本 / 剧情 爱情 动画","穿越错位的时空，仰望陨落的星辰，你没留下你的名字，我却无法忘记那句“我爱你”。"
"我是山姆 / I Am Sam","8.9","https://movie.douban.com/subject/1306861/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p652417775.jpg","导演: 杰茜·尼尔森 Jessie Nelson   主演: Sean Penn / Dakota Fanning / Mi...\n                            2001 / 美国 / 剧情 家庭","爱并不需要智商 。"
"雨中曲 / Singin' in the Rain","9.0","https://movie.douban.com/subject/1293460/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1612355875.jpg","导演: 斯坦利·多南 Stanley Donen / 吉恩·凯利 Gene Kelly   主演: 吉恩·...\n                            1952 / 美国 / 喜剧 歌舞 爱情","骨灰级歌舞片。"
"人工智能 / Artificial Intelligence: AI","8.6","https://movie.douban.com/subject/1302827/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792257137.jpg","导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 海利·乔·奥斯蒙 Haley...\n                            2001 / 美国 / 冒险 剧情 科幻","对爱的执着，可以超越一切。"
"爆裂鼓手 / Whiplash","8.6","https://movie.douban.com/subject/25773932/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2220776342.jpg","导演: 达米恩·查泽雷 Damien Chazelle   主演: 迈尔斯·特勒 Miles Teller /...\n                            2014 / 美国 / 剧情 音乐","这个世界从不善待努力的人，努力了也不一定会成功，但是知道自己在努力，就是活下去的动力。"
"穿越时空的少女 / 時をかける少女","8.6","https://movie.douban.com/subject/1937946/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2079334286.jpg","导演: 细田守 Mamoru Hosoda   主演: 仲里依纱 Riisa Naka / 石田卓也 Takuya...\n                            2006 / 日本 / 剧情 爱情 科幻 动画","爱上未来的你。"
"魂断蓝桥 / Waterloo Bridge","8.8","https://movie.douban.com/subject/1293964/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2351134499.jpg","导演: 茂文·勒鲁瓦 Mervyn LeRoy   主演: 费雯·丽 Vivien Leigh / 罗伯特·...\n                            1940 / 美国 / 剧情 爱情 战争","中国式内在的美国电影。"
"未麻的部屋 / Perfect Blue","8.9","https://movie.douban.com/subject/1395091/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg","导演: 今敏 Satoshi Kon   主演: 岩男润子 Junko Iwao / 松本梨香 Rica Matsu...\n                            1997 / 日本 / 动画 奇幻 惊悚","好的剧本是，就算你猜到了结局也猜不到全部。"
"三块广告牌 / Three Billboards Outside Ebbing, Missouri","8.7","https://movie.douban.com/subject/26611804/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2510081688.jpg","导演: 马丁·麦克唐纳 Martin McDonagh   主演: 弗兰西斯·麦克多蒙德 France...\n                            2017 / 美国 英国 / 剧情 犯罪",""
"猜火车 / Trainspotting","8.5","https://movie.douban.com/subject/1292528/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p513567548.jpg","导演: 丹尼·博伊尔 Danny Boyle   主演: 伊万·麦克格雷格 Ewan McGregor / ...\n                            1996 / 英国 / 剧情 犯罪","不可猜的青春迷笛。"
"模仿游戏 / The Imitation Game","8.6","https://movie.douban.com/subject/10463953/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2255040492.jpg","导演: 莫滕·泰杜姆 Morten Tyldum   主演: 本尼迪克特·康伯巴奇 Benedict C...\n                            2014 / 英国 美国 / 剧情 传记 战争 同性","他给机器起名“克里斯托弗”，因为这是他初恋的名字。"
"一个叫欧维的男人决定去死 / En man som heter Ove","8.8","https://movie.douban.com/subject/26628357/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2406624993.jpg","导演: 汉内斯·赫尔姆 Hannes Holm   主演: 罗夫·拉斯加德 Rolf Lassgård...\n                            2015 / 瑞典 / 剧情","惠及一生的美丽。"
"房间 / Room","8.8","https://movie.douban.com/subject/25724855/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2259715855.jpg","导演: 伦尼·阿伯拉罕森 Lenny Abrahamson   主演: 布丽·拉尔森 Brie Larson...\n                            2015 / 爱尔兰 加拿大 英国 美国 / 剧情 家庭","被偷走的岁月，被伤害的生命，被禁锢的灵魂，终将被希望和善意救赎。"
"完美陌生人 / Perfetti sconosciuti","8.6","https://movie.douban.com/subject/26614893/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522331945.jpg","导演: 保罗·格诺维瑟 Paolo Genovese   主演: 马可·贾利尼 Marco Giallini ...\n                            2016 / 意大利 / 剧情 喜剧","来啊，互相伤害啊！"
"忠犬八公物语 / ハチ公物語","9.1","https://movie.douban.com/subject/1959195/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1576418852.jpg","导演: Seijirô Kôyama   主演: 山本圭 Kei Yamamoto / 井川比佐志 Hisa...\n                            1987 / 日本 / 剧情","养狗三日，便会对你终其一生。"
"罗生门 / 羅生門","8.7","https://movie.douban.com/subject/1291879/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1864872647.jpg","导演: 黑泽明 Akira Kurosawa   主演: 三船敏郎 Toshirô Mifune / 千秋实 ...\n                            1950 / 日本 / 犯罪 剧情 悬疑","人生的N种可能性。"
"恐怖游轮 / Triangle","8.4","https://movie.douban.com/subject/3011051/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p462470694.jpg","导演: 克里斯托弗·史密斯 Christopher Smith   主演: 梅利莎·乔治 Melissa ...\n                            2009 / 英国 澳大利亚 / 剧情 悬疑 惊悚","不要企图在重复中寻找已经失去的爱。"
"魔女宅急便 / 魔女の宅急便","8.5","https://movie.douban.com/subject/1307811/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456676352.jpg","导演: 宫崎骏 Hayao Miyazaki   主演: 高山南 Minami Takayama / 佐久间玲 Re...\n                            1989 / 日本 / 动画 奇幻 冒险","宫崎骏的电影总让人感觉世界是美好的，阳光明媚的。"
"阿飞正传 / 阿飛正傳","8.5","https://movie.douban.com/subject/1305690/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2525770523.jpg","导演: 王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung / 张曼玉 Maggie C...\n                            1990 / 香港 / 犯罪 剧情 爱情","王家卫是一种风格，张国荣是一个代表。"
"香水 / Perfume: The Story of a Murderer","8.5","https://movie.douban.com/subject/1760622/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p470006658.jpg","导演: 汤姆·提克威 Tom Tykwer   主演: 本·卫肖 Ben Whishaw / 艾伦·瑞克...\n                            2006 / 德国 法国 西班牙 美国 / 剧情 犯罪 奇幻","一个单凭体香达到高潮的男人。"
"浪潮 / Die Welle","8.7","https://movie.douban.com/subject/2297265/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1344888983.jpg","导演: 丹尼斯·甘塞尔 Dennis Gansel   主演: 尤尔根·沃格尔 Jürgen Vogel ...\n                            2008 / 德国 / 剧情 惊悚","世界离独裁只有五天。"
"朗读者 / The Reader","8.5","https://movie.douban.com/subject/2213597/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1140984198.jpg","导演: 史蒂芬·戴德利 Stephen Daldry   主演: 凯特·温丝莱特 Kate Winslet ...\n                            2008 / 美国 德国 / 剧情 爱情","当爱情跨越年龄的界限，它似乎能变得更久远一点，成为一种责任，一种水到渠成的相濡以沫。"
"哪吒闹海","8.9","https://movie.douban.com/subject/1307315/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2516566783.jpg","导演: 严定宪 Dingxian Yan / 王树忱 Shuchen Wang   主演: 梁正晖 Zhenghui ...\n                            1979 / 中国大陆 / 冒险 动画 奇幻","想你时你在闹海。"
"可可西里","8.7","https://movie.douban.com/subject/1308857/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2363208684.jpg","导演: 陆川 Chuan Lu   主演: 多布杰 Duobujie / 张磊 Lei Zhang / 亓亮 Qi L...\n                            2004 / 中国大陆 香港 / 剧情 犯罪","坚硬的信仰。"
"黑客帝国3：矩阵革命 / The Matrix Revolutions","8.6","https://movie.douban.com/subject/1302467/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p443461818.jpg","导演: Andy Wachowski / Larry Wachowski   主演: 基努·里维斯 Keanu Reeves...\n                            2003 / 美国 澳大利亚 / 动作 科幻","不得不说，《黑客帝国》系列是商业片与科幻、哲学完美结合的典范。"
"海街日记 / 海街diary","8.7","https://movie.douban.com/subject/25895901/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2232247487.jpg","导演: 是枝裕和 Hirokazu Koreeda   主演: 绫濑遥 Haruka Ayase / 长泽雅美 M...\n                            2015 / 日本 / 剧情 家庭","是枝裕和的家庭习作。"
"战争之王 / Lord of War","8.6","https://movie.douban.com/subject/1419936/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453719066.jpg","导演: 安德鲁·尼科尔 Andrew Niccol   主演: 尼古拉斯·凯奇 Nicolas Cage /...\n                            2005 / 美国 法国 / 剧情 犯罪","做一颗让别人需要你的棋子。"
"谍影重重 / The Bourne Identity","8.5","https://movie.douban.com/subject/1304102/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1597183981.jpg","导演: 道格·里曼 Doug Liman   主演: 马特·达蒙 Matt Damon / 弗兰卡·波坦...\n                            2002 / 美国 德国 捷克 / 动作 悬疑 惊悚","哗啦啦啦啦，天在下雨，哗啦啦啦啦，云在哭泣……找自己。"
"谍影重重2 / The Bourne Supremacy","8.6","https://movie.douban.com/subject/1308767/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p667644866.jpg","导演: 保罗·格林格拉斯 Paul Greengrass   主演: 马特·达蒙 Matt Damon / ...\n                            2004 / 美国 德国 / 动作 悬疑 惊悚","谁说王家卫镜头很晃？"
"牯岭街少年杀人事件 / 牯嶺街少年殺人事件","8.8","https://movie.douban.com/subject/1292329/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p848381236.jpg","导演: 杨德昌 Edward Yang   主演: 张震 Chen Chang / 杨静怡 Lisa Yang / 张...\n                            1991 / 台湾 / 剧情 犯罪","弱者送给弱者的一刀。"
"地球上的星星 / Taare Zameen Par","8.9","https://movie.douban.com/subject/2363506/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1973489335.jpg","导演: 阿米尔·汗 Aamir Khan   主演: 达席尔·萨法瑞 Darsheel Safary / 阿...\n                            2007 / 印度 / 剧情 儿童 家庭","天使保护事件始末。"
"一次别离 / جدایی نادر از سیمین","8.7","https://movie.douban.com/subject/5964718/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2189835254.jpg","导演: 阿斯哈·法哈蒂  Asghar Farhadi   主演: 佩曼·莫阿迪 Peyman Moadi /...\n                            2011 / 伊朗 法国 / 剧情 家庭","只有有信仰的人才能说出事实真相。"
"青蛇","8.5","https://movie.douban.com/subject/1303394/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p584021784.jpg","导演: 徐克 Hark Tsui   主演: 张曼玉 Maggie Cheung / 王祖贤 Joey Wang / ...\n                            1993 / 香港 / 剧情 爱情 奇幻 古装","人生如此，浮生如斯。谁人言，花彼岸，此生情长意短。谁都是不懂爱的罢了。"
"追随 / Following","8.9","https://movie.douban.com/subject/1397546/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1150103377.jpg","导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 杰里米·西奥伯德 Jeremy...\n                            1998 / 英国 / 犯罪 悬疑 惊悚","诺兰的牛逼来源于内心散发出的恐惧。"
"惊魂记 / Psycho","8.9","https://movie.douban.com/subject/1293181/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1021883305.jpg","导演: Alfred Hitchcock   主演: Janet Leigh / Anthony Perkins / Vera Miles\n                            1960 / 美国 / 悬疑 惊悚 恐怖","故事的反转与反转，分裂电影的始祖。"
"疯狂的石头","8.4","https://movie.douban.com/subject/1862151/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p712241453.jpg","导演: 宁浩 Hao Ning   主演: 郭涛 Tao Guo / 刘桦 Hua Liu / 连晋 Teddy Lin\n                            2006 / 中国大陆 香港 / 喜剧 犯罪","中国版《两杆大烟枪》。"
"终结者2：审判日 / Terminator 2: Judgment Day","8.6","https://movie.douban.com/subject/1291844/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910909085.jpg","导演: 詹姆斯·卡梅隆 James Cameron   主演: 阿诺·施瓦辛格 Arnold Schwarz...\n                            1991 / 美国 法国 / 动作 科幻","少见的超越首部的续集，动作片中的经典。"
"小萝莉的猴神大叔 / Bajrangi Bhaijaan","8.5","https://movie.douban.com/subject/26393561/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2510956726.jpg","导演: 卡比尔·汗 Kabir Khan   主演: 萨尔曼·汗 Salman Khan / 哈莎莉·马...\n                            2015 / 印度 / 剧情 喜剧 动作","宝莱坞的萝莉与大叔。"
"源代码 / Source Code","8.4","https://movie.douban.com/subject/3075287/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p988260245.jpg","导演: 邓肯·琼斯 Duncan Jones   主演: 杰克·吉伦哈尔 Jake Gyllenhaal / ...\n                            2011 / 美国 加拿大 / 科幻 悬疑 惊悚","邓肯·琼斯继《月球》之后再度奉献出一部精彩绝伦的科幻佳作。"
"撞车 / Crash","8.6","https://movie.douban.com/subject/1388216/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p659411589.jpg","导演: 保罗·哈吉斯 Paul Haggis   主演: 桑德拉·布洛克 Sandra Bullock / ...\n                            2004 / 美国 德国 / 犯罪 剧情","天使与魔鬼的冲撞。"
"步履不停 / 歩いても 歩いても","8.8","https://movie.douban.com/subject/2222996/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p672446737.jpg","导演: 是枝裕和 Hirokazu Koreeda   主演: 阿部宽 Hiroshi Abe / 夏川结衣 Yu...\n                            2008 / 日本 / 剧情 家庭","日本的家庭电影已经是世界巅峰了，步履不停是巅峰中的佳作。"
"再次出发之纽约遇见你 / Begin Again","8.5","https://movie.douban.com/subject/6874403/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2250287733.jpg","导演: 约翰·卡尼 John Carney   主演: 凯拉·奈特莉 Keira Knightley / 马克...\n                            2013 / 美国 / 喜剧 爱情 音乐","爱我就给我看你的播放列表。"
"新龙门客栈 / 新龍門客棧","8.5","https://movie.douban.com/subject/1292287/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1421018669.jpg","导演: 李惠民 Raymond Lee   主演: 张曼玉 Maggie Cheung / 林青霞 Brigitte ...\n                            1992 / 香港 中国大陆 / 动作 爱情 武侠 古装","嬉笑怒骂，调风动月。"
"初恋这件小事 / สิ่งเล็กเล็กที่เรียกว่า...รัก","8.3","https://movie.douban.com/subject/4739952/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1505312273.jpg","导演: 普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn / 华森·波克彭...\n                            2010 / 泰国 / 剧情 喜剧 爱情","黑小鸭速效美白记。"
"梦之安魂曲 / Requiem for a Dream","8.7","https://movie.douban.com/subject/1292270/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p884936202.jpg","导演: 达伦·阿伦诺夫斯基 Darren Aronofsky   主演: 艾伦·伯斯汀 Ellen Bur...\n                            2000 / 美国 / 剧情","一场没有春天的噩梦。"
"爱在午夜降临前 / Before Midnight","8.8","https://movie.douban.com/subject/10808442/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2074715729.jpg","导演: 理查德·林克莱特 Richard Linklater   主演: 伊桑·霍克 Ethan Hawke ...\n                            2013 / 美国 希腊 / 剧情 爱情","所谓爱情，就是话唠一路，都不会心生腻烦，彼此嫌弃。"
"天书奇谭","9.1","https://movie.douban.com/subject/1428581/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p842504080.jpg","导演: 王树忱 Shuchen Wang / 钱运达 Yunda Qian   主演: 丁建华 Jianhua Din...\n                            1983(中国大陆) / 2019(中国大陆重映) / 中国大陆 / 动画 奇幻","传奇的年代，醉人的童话。"
"东京物语 / 東京物語","9.2","https://movie.douban.com/subject/1291568/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910832390.jpg","导演: 小津安二郎 Yasujirô Ozu   主演: 笠智众 Chishû Ryû / 原节...\n                            1953 / 日本 / 剧情 家庭","东京那么大，如果有一天走失了，恐怕一辈子不能再相见。"
"无耻混蛋 / Inglourious Basterds","8.5","https://movie.douban.com/subject/1438652/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p770734475.jpg","导演: Quentin Tarantino   主演: 布拉德·皮特 Brad Pitt / 梅拉尼·罗兰 M...\n                            2009 / 美国 德国 / 剧情 犯罪","昆汀同学越来越变态了，比北野武还杜琪峰。"
"城市之光 / City Lights","9.3","https://movie.douban.com/subject/1293908/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2170238803.jpg","导演: Charles Chaplin   主演: 查理·卓别林 Charles Chaplin / 弗吉尼亚·...\n                            1931 / 美国 / 喜剧 剧情 爱情","永远的小人物，伟大的卓别林。"
"绿里奇迹 / The Green Mile","8.7","https://movie.douban.com/subject/1300374/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg","导演: Frank Darabont   主演: 汤姆·汉克斯 Tom Hanks / 大卫·摩斯 David M...\n                            1999 / 美国 / 犯罪 剧情 奇幻 悬疑","天使暂时离开。"
"海蒂和爷爷 / Heidi","9.1","https://movie.douban.com/subject/25958717/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2332944143.jpg","导演: 阿兰·葛斯彭纳 Alain Gsponer   主演: 阿努克·斯特芬 Anuk Steffen /...\n                            2015 / 德国 瑞士 南非 / 剧情 冒险 家庭",""
"彗星来的那一夜 / Coherence","8.5","https://movie.douban.com/subject/25807345/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2187896711.jpg","导演: 詹姆斯·沃德·布柯特 James Ward Byrkit   主演: 艾米丽·芭尔多尼 Em...\n                            2013 / 美国 英国 / 科幻 悬疑 惊悚","小成本大魅力。"
"这个男人来自地球 / The Man from Earth","8.5","https://movie.douban.com/subject/2300586/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p513303986.jpg","导演: 理查德·沙因克曼 Richard Schenkman   主演: 大卫·李·史密斯 David ...\n                            2007 / 美国 / 剧情 科幻","科幻真正的魅力不是视觉效果能取代的。"
"E.T. 外星人 / E.T.: The Extra-Terrestrial","8.5","https://movie.douban.com/subject/1294638/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p984732992.jpg","导演: Steven Spielberg   主演: Henry Thomas / Dee Wallace / Robert MacNa...\n                            1982 / 美国 / 剧情 科幻","生病的E.T.皮肤的颜色就像柿子饼。"
"末路狂花 / Thelma & Louise","8.7","https://movie.douban.com/subject/1291992/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p794583044.jpg","导演: 雷德利·斯科特 Ridley Scott   主演: 吉娜·戴维斯 Geena Davis / 苏...\n                            1991 / 美国 法国 / 犯罪 剧情 惊悚","没有了退路，只好飞向自由。"
"血钻 / Blood Diamond","8.6","https://movie.douban.com/subject/1428175/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg","导演: 爱德华·兹威克 Edward Zwick   主演: 莱昂纳多·迪卡普里奥 Leonardo ...\n                            2006 / 美国 德国 / 剧情 惊悚 冒险","每个美丽事物背后都是滴血的现实。"
"勇闯夺命岛 / The Rock","8.6","https://movie.douban.com/subject/1292728/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p636048104.jpg","导演: 迈克尔·贝 Michael Bay   主演: 肖恩·康纳利 Sean Connery / 尼古拉...\n                            1996 / 美国 / 动作 冒险","类型片的极致。"
"聚焦 / Spotlight","8.8","https://movie.douban.com/subject/25954475/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2263822658.jpg","导演: 托马斯·麦卡锡 Thomas McCarthy   主演: 马克·鲁弗洛 Mark Ruffalo /...\n                            2015 / 美国 / 剧情 传记","新闻人的理性求真。"
"2001太空漫游 / 2001: A Space Odyssey","8.7","https://movie.douban.com/subject/1292226/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792189453.jpg","导演: 斯坦利·库布里克 Stanley Kubrick   主演: 凯尔·杜拉 Keir Dullea / ...\n                            1968 / 英国 美国 / 科幻 惊悚 冒险","现代科幻电影的开山之作，最伟大导演的最伟大影片。"
"变脸 / Face/Off","8.4","https://movie.douban.com/subject/1292659/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173855883.jpg","导演: 吴宇森 John Woo   主演: 约翰·特拉沃尔塔 John Travolta / 尼古拉斯...\n                            1997 / 美国 / 动作 科幻 犯罪 惊悚","当发哥的风衣、墨镜出现在了凯奇身上⋯⋯"
